"rt","response","trial_index","time_elapsed","whichPrime","trialType","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"1150","j","188","187155","","iat","Music","liberal arts","liberal arts or women","science or men","liberal arts or women","true",""
"624","j","190","188040","","iat","Anthropology","liberal arts","liberal arts or women","science or men","liberal arts or women","true",""
"524","j","192","188823","","iat","Female","women","liberal arts or women","science or men","liberal arts or women","true",""
"725","f","194","189803","","iat","Ecology","science","science or men","science or men","liberal arts or women","true",""
"613","f","196","190671","","iat","English","liberal arts","liberal arts or women","science or men","liberal arts or women","false",""
"2014","f","198","192944","","iat","Grandpa","men","science or men","science or men","liberal arts or women","true",""
"958","j","200","194160","","iat","History","liberal arts","liberal arts or women","science or men","liberal arts or women","true",""
"617","f","202","195033","","iat","Gentleman","men","science or men","science or men","liberal arts or women","true",""
"762","f","204","196054","","iat","Humanities","liberal arts","liberal arts or women","science or men","liberal arts or women","false",""
"762","f","206","197072","","iat","Uncle","men","science or men","science or men","liberal arts or women","true",""
"552","j","208","197880","","iat","Boy","men","science or men","science or men","liberal arts or women","false",""
"2051","f","210","200188","","iat","Father","men","science or men","science or men","liberal arts or women","true",""
"1003","j","212","201448","","iat","Mother","women","liberal arts or women","science or men","liberal arts or women","true",""
"602","j","214","202306","","iat","Aunt","women","liberal arts or women","science or men","liberal arts or women","true",""
"846","j","216","203410","","iat","Philosophy","liberal arts","liberal arts or women","science or men","liberal arts or women","true",""
"575","f","218","204240","","iat","Chemistry","science","science or men","science or men","liberal arts or women","true",""
"558","j","220","205057","","iat","Lady","women","liberal arts or women","science or men","liberal arts or women","true",""
"653","f","222","205965","","iat","Brother","men","science or men","science or men","liberal arts or women","true",""
"1052","f","225","212221","","iat","Anthropology","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"560","j","227","213039","","iat","Lady","women","science or women","liberal arts or men","science or women","true",""
"827","f","229","214126","","iat","Literature","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"805","j","231","215189","","iat","Gentleman","men","liberal arts or men","liberal arts or men","science or women","false",""
"2118","f","233","217566","","iat","Male","men","liberal arts or men","liberal arts or men","science or women","true",""
"1815","j","235","219638","","iat","English","liberal arts","liberal arts or men","liberal arts or men","science or women","false",""
"2971","j","237","222866","","iat","Math","science","science or women","liberal arts or men","science or women","true",""
"835","f","239","223961","","iat","Arts","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"724","f","241","224944","","iat","Uncle","men","liberal arts or men","liberal arts or men","science or women","true",""
"616","j","243","225819","","iat","Aunt","women","science or women","liberal arts or men","science or women","true",""
"765","f","245","226840","","iat","Dance","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"1016","j","247","228111","","iat","Girl","women","science or women","liberal arts or men","science or women","true",""
"943","f","249","229313","","iat","Boy","men","liberal arts or men","liberal arts or men","science or women","true",""
"2611","f","251","232183","","iat","Geology","science","science or women","liberal arts or men","science or women","false",""
"3473","f","253","235916","","iat","History","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"597","j","255","236772","","iat","Wife","women","science or women","liberal arts or men","science or women","true",""
"564","j","257","237594","","iat","Mother","women","science or women","liberal arts or men","science or women","true",""
"790","f","259","238639","","iat","Brother","men","liberal arts or men","liberal arts or men","science or women","true",""
"752","f","261","239647","","iat","Father","men","liberal arts or men","liberal arts or men","science or women","true",""
"686","j","263","240591","","iat","Chemistry","science","science or women","liberal arts or men","science or women","true",""
"661","j","265","241512","","iat","Statistics","science","science or women","liberal arts or men","science or women","true",""
"672","f","267","242444","","iat","Grandpa","men","liberal arts or men","liberal arts or men","science or women","true",""
"710","j","269","243413","","iat","Sister","women","science or women","liberal arts or men","science or women","true",""
"580","f","271","244251","","iat","Music","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"779","f","273","245286","","iat","Man","men","liberal arts or men","liberal arts or men","science or women","true",""
"610","j","275","246153","","iat","Biology","science","science or women","liberal arts or men","science or women","true",""
"373","j","277","246781","","iat","Female","women","science or women","liberal arts or men","science or women","true",""
"495","j","279","247534","","iat","Daughter","women","science or women","liberal arts or men","science or women","true",""
"555","f","281","248348","","iat","Philosophy","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"584","j","283","249191","","iat","Woman","women","science or women","liberal arts or men","science or women","true",""
"562","j","285","250008","","iat","Engineering","science","science or women","liberal arts or men","science or women","true",""
"524","f","287","250789","","iat","Sociology","liberal arts","liberal arts or men","liberal arts or men","science or women","true",""
"590","j","289","251638","","iat","Ecology","science","science or women","liberal arts or men","science or women","true",""
"575","j","291","252470","","iat","Grandma","women","science or women","liberal arts or men","science or women","true",""
"581","f","293","253310","","iat","Son","men","liberal arts or men","liberal arts or men","science or women","true",""
"640","j","295","254210","","iat","Robotics","science","science or women","liberal arts or men","science or women","true",""
"39414","{""Q0"":2,""Q1"":6,""Q2"":1,""Q3"":4,""Q4"":0,""Q5"":5,""Q6"":2,""Q7"":6,""Q8"":0,""Q9"":6}","297","293886","","questionnaire","","","","","","","[0,1,2,3,4,5,6,7,8,9]"
